Date,Open,High,Low,Close,Volume
2012-11-12,25.9279,25.9909, 25.711,25.76, 2898600
2012-11-09,25.6241,25.9879,25.5752,25.82, 5475100
2012-11-08,26.2897,26.3387, 25.772, 25.8, 4281700
2012-11-07,26.4299,26.5279,26.0521,26.29, 4515300
2012-11-06,26.3253,26.9199,26.2693,26.78, 5208400
2012-11-05,25.8833,  26.38,25.7783,26.31, 3789400
2012-11-02,26.1489,26.1489,25.7011,25.89, 4685500
2012-11-01,25.2183, 25.995,25.1553,25.96, 4463000
2012-10-31, 25.187,25.4319, 25.089,25.18, 4776000
2012-10-26,25.3009,25.3918,24.9721,25.14, 5215200
2012-10-25, 25.316,25.3369,25.0082,25.26, 4598000
2012-10-24,24.9331,25.1639,24.7932,25.08, 5719500
2012-10-23,24.7491,24.9939,24.7491,24.84, 4611300
2012-10-22,24.9521,  25.26,24.8611,25.19, 3406800
2012-10-19,25.5137,25.5207, 24.933,25.01, 5577000
2012-10-18,26.2945,26.3015,25.4971,25.63, 9045300
2012-10-17, 26.581,26.7629,26.3781,26.63, 5400300
2012-10-16,26.2122, 26.569,26.1982,26.52, 3280400
2012-10-15,26.1079,26.3388,25.8771,26.01, 3697700
2012-10-12,26.3688,26.4318,  25.97,26.04, 3731700
2012-10-11, 26.428,26.7148,  26.33,26.33, 4202500
2012-10-10,26.7087,26.7506,26.0371,26.17, 4210400
2012-10-09,27.0468,27.3686, 26.676,26.69, 4252000
2012-10-08, 27.001,27.2249, 26.938,27.05, 3770400
2012-10-05,27.6028,27.6938, 27.085,27.19, 3912200
2012-10-04, 27.444,27.7379,27.1991,27.43, 7782000
2012-10-03, 27.284,27.4939,27.0181,27.27, 3500200
2012-10-02,27.3369,27.5537,26.9592,27.19, 4474000
2012-10-01,26.9381,27.6518,26.8541,27.19, 5903600
2012-09-28, 26.921,27.0189,26.4453, 26.9, 6803400
2012-09-27,26.8572,27.0944,26.6828,26.92, 4773800
2012-09-26,26.8566,26.8566,26.4378,26.71, 5228500
2012-09-25,27.1168,27.1657, 26.733,26.74, 4954100
2012-09-24,27.1256,27.2163,26.7767,   27, 2860200
2012-09-21,27.5798,27.7821,  27.21,27.21, 4928000
2012-09-20,27.6033,27.7429,27.0589,27.38, 6211700
2012-09-19,27.5858,27.9207,27.4671,27.83, 4122400
2012-09-18, 27.607,27.8163,27.5302, 27.6, 5024300
2012-09-17,27.5314,27.7826,27.3779,27.65, 5097800
2012-09-14,  26.82,28.0061, 26.792,27.72, 9415700
2012-09-13,26.1381,26.8498,25.9427,26.78, 7529900
2012-09-12,  26.46,26.6694,  26.16,26.16, 6568900
2012-09-11,26.6861, 26.714,   26.4, 26.4, 4093900
2012-09-10,26.7419, 27.028,26.5465, 26.7, 4021600
2012-09-07,26.1541,26.9217,26.0075,26.81, 5579800
2012-09-06,25.8918,26.1919,25.6128,26.15, 6688600
2012-09-05,25.8633, 25.961,25.5563,25.64, 5695000
2012-09-04,25.7942, 26.143,25.6128,25.85, 5382300
2012-08-31,26.0486,26.1672,25.7207,25.93, 3210400
2012-08-30,25.7942,25.9826,25.7593,25.85, 3380200
2012-08-29,25.8672,26.0347,25.7695,25.93, 7025500
2012-08-28,  26.08,26.1358,25.7451,25.78, 6934900
2012-08-27,26.3952,26.3952,26.0253,26.13, 4275200
2012-08-24,25.9983,26.5216,25.9565,26.41, 4022500
2012-08-23,25.9825,26.2128,25.8708,26.15, 6280100
2012-08-22,25.8539, 26.154,25.6725,26.14, 6128300
2012-08-21,25.7495,25.9658, 25.582,25.91, 7515500
2012-08-20,25.8373, 25.949,25.5093, 25.6, 5554300
2012-08-17, 25.977,26.0188,25.6839,25.97, 7518000
2012-08-16,26.1642,26.6317,25.6479,25.92,17888900
2012-08-15,28.1453,28.5082,27.7754,28.25, 3967900
2012-08-14,28.3407,28.5709,28.0826,28.25, 2788200
2012-08-13,28.1032,28.4033,28.0195,28.18, 2601400
2012-08-10,28.2102, 28.294,27.7916,28.28, 2739500
2012-08-09,28.3025,28.5886,28.2188,28.47, 3063300
2012-08-08,28.1118,28.4258,27.9862,28.37, 2704600
2012-08-07,27.4619,28.3133,27.3921,28.09, 3077400
2012-08-06, 27.729,27.8476,27.3591,27.38, 2807000
2012-08-03,26.8923,27.5482,26.8713,27.29, 2551200
2012-08-02,26.4447,26.6749,25.8516,26.34, 3109400
2012-08-01,27.0238,27.0238,26.4586,26.64, 2654000
2012-07-31,26.5386,27.0131,26.5316,26.72, 3054400
2012-07-30,26.4586,26.7237,26.2981,26.64, 4587300
2012-07-27,25.7095,26.6095,25.5979,26.47, 4033800
2012-07-26,25.7803,26.1711,25.4034,25.55, 4271400
2012-07-25,25.0665,25.4991,24.9548,25.22, 2485900
2012-07-24,25.5409,25.5897,24.6476,24.85, 5394200
2012-07-23,25.6907,25.7186, 25.307, 25.6, 3074200
2012-07-20,26.6636,26.6636,26.1263,26.21, 2571800
2012-07-19,26.6306,26.9377,26.4911,26.84, 2968500
2012-07-18,25.9116,27.0701,25.9116,26.77, 3921300
2012-07-17, 25.739,26.1089,25.4738,26.06, 2887600
2012-07-16, 25.693,25.8814,25.5255, 25.7, 2448500
2012-07-13, 25.508,26.1292,25.3754,25.85, 4727500
2012-07-12,25.7381,25.7521,25.2916,25.48, 4050100
2012-07-11,26.1314,  26.25,25.6918,25.95, 2699300
2012-07-10,26.6345,26.9276,25.8948,26.16, 3077800
2012-07-09,26.4803,26.6966,26.0965,26.25, 3173500
2012-07-06,27.0793,27.1002,26.2278, 26.5, 4664300
2012-07-05,27.3932,27.7979,27.2118,27.47, 2244500
2012-07-03,27.0876,27.7226,27.0876,27.59, 1357000
2012-07-02,27.5826,27.6384,26.8639,27.15, 2429000
2012-06-29, 26.759,27.4219, 26.759,27.38, 3698800
2012-06-28,26.4797,26.5423,25.8742,26.25, 2798100
2012-06-27,26.7526,26.9197,26.5508,26.69, 2155400
2012-06-26, 26.447, 26.621,26.1825,26.44, 3521800
2012-06-25,26.7529,26.8294,26.0151,26.21, 4170800
2012-06-22,27.4731,27.5358,26.7007,27.16, 5137700
2012-06-21,28.3228,28.5943,27.1674,27.23, 4337900
2012-06-20,28.6558,28.8437,28.0156,28.28, 4499600
2012-06-19,28.1667,28.7583, 28.111,28.64, 4213900
2012-06-18,27.7312,27.9678,27.4598,27.94, 3669600
2012-06-15,27.6133,27.8778,27.4741,27.85, 4036700
2012-06-14, 27.209,27.6058,27.0559,27.39, 3236200
2012-06-13,27.2792,27.7176,27.0147,27.14, 2873400
2012-06-12,27.1011,27.5048,26.8297,27.47, 2518900
2012-06-11,27.8747,27.9443,27.0882,27.13, 2853000
2012-06-08,27.5739, 27.734,27.4417,27.56, 4244600
2012-06-07,28.2206,28.2276, 27.643,27.81, 6334800
2012-06-06,26.9562,  27.68,26.7126,27.68, 5168000
2012-06-05,26.1767,26.8588,26.0375,26.65, 5202500
2012-06-04, 26.695,26.8899,25.7274,26.34, 7212400
2012-06-01,27.2821,27.4491,26.4886, 26.6, 7578700
2012-05-31,28.8568,28.9682,28.0286, 28.3, 5887300
2012-05-30,28.9818,28.9818,28.3972,28.78, 4297900
2012-05-29,28.8658,29.4087, 28.838,29.36, 5696600
2012-05-25, 28.547,28.8532,28.3869,28.54, 2633600
2012-05-24,28.4247,28.6405,28.1533,28.55, 3591200
2012-05-23,27.8551, 28.544,27.4097,28.37, 4817800
2012-05-22,27.8807,28.6741,27.5745,28.18, 6180100
2012-05-21,27.0227,27.9205,27.0019,27.83, 3890200
2012-05-18,27.8337,27.9938,26.8735,26.95, 7216100
2012-05-17,29.1598,29.1667, 27.573,27.58, 6900200
2012-05-16,28.3033,28.5329,27.6282,27.67, 4976300
2012-05-15,28.4684,28.9276,28.1204,28.19, 9783100
2012-05-14,27.0491,27.4458,26.7499,27.07, 5526600
2012-05-11,27.5157,28.0447,27.4252,27.46, 5398800
2012-05-10,28.2655,28.4674,27.6182,27.66, 3291700
2012-05-09,27.6021,28.1032,27.4907,27.79, 6025000
2012-05-08,28.2945,28.3432, 27.508,28.03, 5999100
2012-05-07,28.3078,28.6001,28.0293,28.44, 3658000
2012-05-04,29.3334,29.4308,28.5052,28.54, 3070300
2012-05-03,30.0343,30.0343,29.3591,29.38, 2398100
2012-05-02,29.7134,29.9918,29.4351,29.95, 3348100
2012-05-01,29.2557,30.1188,29.0956,29.91, 3615500
2012-04-30,29.5897,29.7498,29.2208,29.36, 2605700
2012-04-27,29.3695,29.6966, 28.924,29.62, 4121200
2012-04-26,28.6146,29.2757,28.5937,29.22, 3424100
2012-04-25,28.0475,28.8688,28.0475,28.66, 5110800
2012-04-24,28.1037,28.1663,27.2476, 27.7,10706400
2012-04-23,28.7826,28.8105,28.2259,28.72, 3058800
2012-04-20,29.3487,29.8429,29.2582, 29.3, 2782900
2012-04-19, 29.511,29.6362,28.9195,29.17, 3800500
2012-04-18,29.4291,29.6379,29.2343,29.45, 2405400
2012-04-17, 29.506,29.7565,29.4573,29.68, 2901100
2012-04-16,29.6375, 29.735,29.0878,29.22, 3447200
2012-04-13,30.0751,30.1447,29.3652, 29.4, 3344200
2012-04-12,29.6666,30.4044, 29.583, 30.3, 2185100
2012-04-11, 29.908,29.9707,29.5113,29.56, 3398700
2012-04-10,30.2752,30.4422,29.1964,29.44, 6056700
2012-04-09,30.7137,30.7137, 30.303,30.31, 5182800
2012-04-05,30.3874,31.3062,30.3178,31.16, 6933400
2012-04-04,30.8576,30.9341,30.1686,30.44, 3342300
2012-04-03,31.1374,31.4227,30.9425, 31.2, 3852700
2012-04-02,30.9794, 31.397,30.7776,31.23, 3161700
2012-03-30, 31.154,31.2236, 30.625,30.98, 3246700
2012-03-29,  30.62,30.9186,30.5159,30.87, 3199200
2012-03-28,31.5363, 31.571,30.6128,30.96, 4318800
2012-03-27,31.2795,32.1335,31.2379,31.71, 5318100
2012-03-26, 31.155,31.3286,30.9884,31.28, 4847000
2012-03-23,30.2531,  30.76,29.9615,30.76, 4710400
2012-03-22,30.5444,30.5444,30.0098,30.35, 4339100
2012-03-21, 31.168,31.3277,30.8278,31.05, 2198500
2012-03-20,31.3105,31.3522,30.9008,31.13, 2416700
2012-03-19,31.5625,31.7361,31.3611, 31.5, 3337400
2012-03-16,31.8953,31.9439,31.4925,31.68, 3186600
2012-03-15,31.3123,31.8817,31.1388,31.84, 2972100
2012-03-14,31.3481,31.4106,31.0147,31.23, 3831500
2012-03-13,30.5216,31.3617,30.3827,31.32, 3270900
2012-03-12,30.8594,31.0122,30.1233,30.29, 3690600
2012-03-09,30.7247,31.3011,30.7247,30.94, 4278600
2012-03-08,30.4861,30.9861,29.9722,30.75, 5349000
2012-03-07,29.4925,30.3258,29.3953,30.18, 4884600
2012-03-06,29.3669,29.5336,29.0892,29.36, 5251600
2012-03-05,30.2795,30.3559,29.5503,29.71, 4990900
2012-03-02,30.6725,30.8322,30.1656,30.36, 2975800
2012-03-01,30.3684,30.7433,30.2018,30.66, 3324900
2012-02-29, 30.415,30.7553,30.1233,30.29, 4183700
2012-02-28,30.2097,30.3556,29.9944, 30.3, 2960500
2012-02-27,29.6556,30.2597,29.4751, 30.1, 2871400
2012-02-24,30.2241,30.5435,29.8353,29.87, 4104500
2012-02-23,29.6679,30.2997,29.5082,30.14, 3357000
2012-02-22, 29.542,30.0557,29.3962,29.66, 3457300
2012-02-21,30.0483,30.1247,29.4581,29.59, 3963900
2012-02-17, 30.585,30.6545,29.8489,29.96, 5687300
2012-02-16,29.8636,30.5233,29.0024,30.44, 9901800
2012-02-15,30.8971,30.8971,30.1542, 30.3, 3490500
2012-02-14,30.3722,30.7264,30.0945, 30.4, 3659400
2012-02-13,31.0302,31.0371,30.2178,30.44, 4791600
2012-02-10,30.7194,30.7403,30.2125,30.65, 3698800
2012-02-09,31.2475,31.4905,30.7614,31.31, 3132900
2012-02-08,31.0425,31.2856,30.8411,31.23, 3033100
2012-02-07,31.0811,31.1644,30.7061,30.97, 3561300
2012-02-06,31.0655,31.1905, 30.767,31.01, 4172600
2012-02-03, 30.829,31.4539, 30.697,31.44, 4875100
2012-02-02,30.7003,30.9016,30.3183,30.36, 3112800
2012-02-01,29.9191,30.8497,29.8427,30.69, 5801700
2012-01-31,30.0872, 30.233,29.3789,29.49, 4698000
2012-01-30,29.1159,29.9908,28.9701,29.97, 4085900
2012-01-27,29.4317,29.8275,29.3553,29.64, 3394300
2012-01-26,30.7379,31.1406, 29.495,29.62, 8088400
2012-01-25,29.7706,30.7011,29.3747,30.59, 6512700
2012-01-24,28.4135,29.8508,28.3301,29.58, 7632700
2012-01-23,28.3867,28.6158,28.1436,28.47, 4743600
2012-01-20,29.0047, 29.095,28.2478,28.47, 5461300
2012-01-19,28.7267,29.3794,28.5462,29.06, 4322300
2012-01-18, 27.778,28.7017,27.6739,28.66, 4432800
2012-01-17,27.6103,28.0478,27.5686,27.77, 5812900
2012-01-13,  27.12,27.2241,26.7312,27.12, 5058400
2012-01-12,27.1762,27.4817,26.6346,27.44, 3973400
2012-01-11,27.0022,27.2939,26.7591,27.03, 3932600
2012-01-10,26.9556,27.3722,26.8098,27.15, 4459600
2012-01-09,26.1223,26.6778,26.0181,26.65, 4429600
2012-01-06,25.7547,26.0811,25.5603,25.97, 4711400
2012-01-05,24.9124,25.9122,24.8013,25.69, 6842700
2012-01-04,25.1022, 25.248,24.7134,25.13, 4651800
2012-01-03,24.8856,25.6841,24.8162,25.33, 4156400
2011-12-30,  24.26,24.6628,24.1836,24.26, 1930900
2011-12-29, 23.711,24.3986,23.6346,24.35, 2669200
2011-12-28,24.4818,24.5512,23.6275,23.69, 2566600
2011-12-27,24.4383,24.7022,24.4175,24.48, 1954800
2011-12-23, 24.189,24.5639,24.0848,24.55, 1936900
2011-12-22,23.5443,24.3289,23.5443,24.19, 2636500
2011-12-21,23.9086,24.0614,23.5058,23.86, 3751300
2011-12-20,23.6003,24.1489,23.5726,24.01, 5132900
2011-12-19,23.3477,23.5699,23.0075,23.07, 4984300
2011-12-16,23.4175,23.7715,23.0911,23.23, 4365700
2011-12-15,23.2856,23.4592,23.0494,23.23, 4477400
2011-12-14,22.9186,23.2311,22.5783,22.87, 4577800
2011-12-13,23.6519, 23.888, 22.895,23.02, 4266000
2011-12-12,24.1699,24.2463,23.1492,23.42, 5470200
2011-12-09,24.1967,24.6341, 23.919,24.53, 3554400
2011-12-08,25.1568,25.2679,23.8306, 23.9, 6043000
2011-12-07,25.4669,25.6961,24.7308,25.46, 4219000
2011-12-06,25.7842,25.9369,25.3328,25.68, 3471800
2011-12-05,26.0563,26.2993,25.5287,25.73, 4575200
2011-12-02, 26.662, 26.794,25.4675,25.53, 4885300
2011-12-01,25.8989,26.6488,25.7254,26.26, 4444500
2011-11-30,25.4012,26.1719,25.3664,26.04, 4678700
2011-11-29,24.5631,24.7506,24.2019,24.32, 3942600
2011-11-28,24.3892,24.9099,24.1045,24.41, 4303000
2011-11-25,23.2053,23.8719,23.0664,23.49, 3196200
2011-11-23, 24.309,24.3854,  23.33,23.33, 5950400
2011-11-22,24.7378, 25.085, 24.335,24.71, 3709300
2011-11-21,24.8639,24.9889,24.2182,24.85, 5598900
2011-11-18,26.0391,26.0391,25.4211,25.56, 5323400
2011-11-17,26.6247,26.7775,25.6247,25.84, 6292100
2011-11-16,25.9289,27.3525,25.8248,26.79,11574200
2011-11-15,26.3586,26.7822,25.8378,26.56, 5856600
2011-11-14,25.7784,26.2505,25.6881,26.07, 3646000
2011-11-11,26.1072,26.5238,25.8364,26.01, 5475300
2011-11-10,25.6278,26.0375,25.2666, 25.6, 5333600
2011-11-09,25.9806,26.1403,24.7861,25.05, 9209700
2011-11-08,26.4031,26.9378,26.0767,26.91, 5024700
2011-11-07,25.5572,26.2864,25.3141,26.21, 5491100
2011-11-04,25.3939,25.7342,24.8731,25.63, 4422700
2011-11-03,25.5578,26.0022,25.0232,25.78, 6497500
2011-11-02,24.8739,25.3808,24.6517,25.11, 5647400
2011-11-01,24.4753,25.0448,24.0724,24.51,10616700
2011-10-31,27.6703,27.7536,  25.74,25.74,10448500
2011-10-28, 27.661,28.5011,27.5638,28.39, 8831700
2011-10-27,26.2521,28.0578,25.7382,27.78,12472800
2011-10-26,24.9819,25.0375,24.1834,24.85, 8705200
2011-10-25,25.6583,25.9638,24.8736,24.95, 7371100
2011-10-24,24.7158,26.2019,24.6116,26.07, 8540800
2011-10-21,23.8026, 24.608, 23.754,24.49, 6025700
2011-10-20,23.0034,23.5033,22.5521,23.42, 6738500
2011-10-19,23.1322,23.4795,22.8058,22.91, 4883400
2011-10-18,22.9375,23.4167,22.3194,23.25, 8460100
2011-10-17,22.9253,23.2308,22.7448,22.96, 6988900
2011-10-14, 23.025,23.2958,22.9278,23.15, 8137100
2011-10-13,23.1473,23.2028,22.1472,22.55,11806500
2011-10-12,23.7586,24.0156,23.1961,23.46,10626800
2011-10-11, 22.824, 23.685,22.6087,23.56, 5474000
2011-10-10,22.3176,23.2272,22.2342,23.13, 5389300
2011-10-07,22.4257,22.6618,21.1274,21.78,11309300
2011-10-06,22.1998,23.3039,21.8387,23.29, 7000100
2011-10-05,21.6127,22.3347,21.3141, 22.3, 6863500
2011-10-04,20.0442,21.5439,19.9054,21.53, 7549200
2011-10-03,21.4618,21.5591,20.4061,20.42, 7265300
2011-09-30,22.1028,22.3319,21.5611, 21.7, 5866300
2011-09-29,22.5661,22.8369,21.7746,22.58, 6669400
2011-09-28,23.3657,23.4004,21.9283,21.97, 6491200
2011-09-27,23.1959,23.9943,23.0153, 23.3, 6660500
2011-09-26, 22.247,22.5803,21.7818,22.49, 7663800
2011-09-23,21.5278, 22.375,21.4097,   22, 6071400
2011-09-22,21.5911,21.9383,21.3411,21.73, 8830600
2011-09-21,24.3617,24.3687,22.3483,22.39,11669500
2011-09-20,24.5483,  25.34,24.3331,24.34, 6024300
2011-09-19,24.5925,24.5925,23.5577,24.28, 8326900
2011-09-16,25.8264,25.9792,24.8056,25.25, 6992500
2011-09-15,25.7756,25.8519,25.0534,25.72, 6804500
2011-09-14,24.3862,25.8583, 24.046, 25.4, 9617100
2011-09-13,23.2751,24.3028,23.1848,24.15, 7681500
2011-09-12,22.6931,23.2903,22.2764, 23.2, 7395800
2011-09-09,23.3613,23.9723,22.9378,23.16, 6258600
2011-09-08, 24.592,24.6615,23.5364,23.71, 8666100
2011-09-07,23.9052,24.9258,23.8982,24.78, 8880700
2011-09-06,22.7655,23.6333,22.3211,23.55,10573200
2011-09-02,24.2372,24.3622,23.6053,23.89, 7926700
2011-09-01,25.5567,25.9387,24.7719,24.89, 6791200
2011-08-31,25.5236,26.4263,25.3084, 25.6, 7548600
2011-08-30,25.3328,25.7494,24.9161,25.43, 5448700
2011-08-29,24.6111,25.5972,24.4792, 25.5,10804900
2011-08-26,22.6617,24.2655,22.2938,24.21,10275300
2011-08-25,23.2178,23.5303,22.6136,22.94, 9486300
2011-08-24,22.1229,23.0047,21.9145,22.97, 7933400
2011-08-23,21.3355,22.3838,20.9814,22.12,11927900
2011-08-22,22.2147,22.3605,21.1244,21.18, 9511700
2011-08-19,22.0383,22.7465,21.5453,21.58, 8476500
2011-08-18,24.0187,24.0326,22.2203,22.38,10285400
2011-08-17, 25.603,25.8669,24.4295,24.86, 6578300
2011-08-16,25.6761,26.4818,25.0233,25.44,10777200
2011-08-15,25.4984,26.0886,25.3039,26.04, 9078300
2011-08-12,24.2652,25.6468,23.8903,25.14,13184000
2011-08-11,22.3006,24.2863,22.1201,23.96,11281700
2011-08-10,23.1409,23.4396,22.0714,22.12,14205500
2011-08-09,23.1071,23.7808,22.2945,23.76,11422600
2011-08-08,24.6168,24.9502,22.4711,22.61,13254000
2011-08-05,26.1114,26.3822,24.5628,25.41,12583700
2011-08-04,26.9632,26.9632,25.5953,25.63, 8617600
2011-08-03,27.1367,27.3033,26.3173,27.22, 6587200
2011-08-02,28.0191,28.5677,27.0261,27.04, 7940200
2011-08-01,29.5905,29.7016,28.1048,28.32, 7920500
2011-07-29,28.8494,  29.78,28.6758,29.28, 5364000
2011-07-28,29.4219,29.7066,29.0817,29.29,10474500
2011-07-27,30.8547,30.8547, 29.362,29.48, 9148200
2011-07-26,31.8275,31.9873,30.9872,31.14, 7169800
2011-07-25,32.0742,32.4422,32.0117,32.22, 2576700
2011-07-22,32.6017,32.7336,32.3031,32.56, 2894100
2011-07-21,32.7328,32.8439,32.2884,32.58, 5937900
2011-07-20,32.6008,32.6633,32.1009,32.58, 5347800
2011-07-19,31.7707,32.6872, 31.736,32.59, 4987400
2011-07-18,32.4381,32.4728,31.1186,31.57, 9249300
2011-07-15, 33.058, 33.058,32.3359,32.69, 5284900
2011-07-14,33.5228,33.5228,32.6686,32.87, 5226600
2011-07-13,33.5064,33.8119,32.7772,33.43, 7282200
2011-07-12,33.7411,33.7828,33.0536,33.38, 5866800
2011-07-11,  34.34,34.6525,33.9789,34.09, 4169700
2011-07-08,35.4494,35.9424,33.8592,34.88,11101200
2011-07-07,36.4047,36.5366,35.8006,36.37, 3385000
2011-07-06,35.7648,36.0217,35.5912,35.98, 3521300
2011-07-05,36.0575,36.1061,35.6131,35.87, 2608700
2011-07-01,35.5753,36.2003, 35.367,36.11, 3925000
2011-06-30,35.0942,36.1011,35.0664,35.49, 4887300
2011-06-29,35.2689,35.5119,34.9772,35.13, 4879400
2011-06-28,34.0432,35.2097,33.8488,35.05, 4629300
2011-06-27,33.5728,34.1283,33.2256,33.92, 4281500
2011-06-24,34.2463,34.2533,33.5728,33.67, 3699500
2011-06-23,33.4567,34.3594,32.9428,34.29, 4860000
2011-06-22,34.4205, 34.608,33.9761,33.99, 3200300
2011-06-21,33.8124,34.9371,33.7916,34.59, 4937700
2011-06-20,32.6944,33.6941,32.5069,33.59, 5328300
2011-06-17,33.1136,33.3775,32.8497,32.94, 5989600
2011-06-16,32.8119,33.1661,32.2078,32.68, 4245000
2011-06-15,33.6468,33.6468,32.7997,32.89, 4896500
2011-06-14,33.5695,34.6388,33.4723,   34, 6711000
2011-06-13,33.5068, 33.604,32.7015,   33, 5627500
2011-06-10,33.6405,33.9808,33.4183,33.46, 5479300
2011-06-09,33.2159,34.1116,33.1257,33.82, 4587100
2011-06-08,32.9972,33.3791,32.8653,33.15, 6588400
2011-06-07,32.9881, 33.363,32.7381,33.12, 5771500
2011-06-06,32.8119,32.9856,32.6314,32.68, 2882100
2011-06-03,32.9122,33.3011,32.5233,32.94, 4042000
2011-06-02,33.4531,33.7725,33.2378,33.46, 4654900
2011-06-01,34.5729,34.5729,33.2467,33.33, 5815300
2011-05-31, 34.505,34.7411,34.1786,34.63, 3694100
2011-05-27,34.3011,34.5442,34.1414,34.44, 2994000
2011-05-26,33.8347,34.4458,33.7653, 34.3, 4569400
2011-05-25,33.5122,34.2483, 33.422,34.04, 5223200
2011-05-24,34.1919,34.1919,33.6017,33.81, 4805200
2011-05-23, 34.583, 34.583,33.6734,34.09, 5963600
2011-05-20,35.5225,35.5642,35.0225,35.21, 4684400
2011-05-19,36.0717,36.0995,35.4536,35.53, 7214700
2011-05-18,35.5034,35.9964,35.4131,35.92, 5553700
2011-05-17, 35.898,36.0438,  35.28,35.53, 6319100
2011-05-16,36.2397,36.8022,36.1564,36.33, 7251700
2011-05-13,37.5446,38.4195,35.9128,36.51,14105700
2011-05-12,34.6097,35.1305,34.2972,34.95, 5065400
2011-05-11,35.0733,35.1705,34.4831,34.74, 4219700
2011-05-10,34.7843,35.2286,34.4232,35.18, 5826600
2011-05-09,34.6192,34.7442,34.3483,34.64, 2830800
2011-05-06,34.7105,35.0855,34.1967,34.53, 3613300
2011-05-05,34.2789,34.6816,34.0359,34.14, 4840700
2011-05-04, 35.106,35.2102,  34.12,34.37, 5215200
2011-05-03,35.0567,35.1956,34.7928,35.14, 3154300
2011-05-02, 34.898,35.2522,34.7383,35.03, 3657900
2011-04-29,34.9308,35.1947,34.6044,34.66, 3312600
2011-04-28,34.6067,35.0928,34.4748,34.94, 3151500
2011-04-27,34.3442,34.7956,34.1775,34.74, 3805100
2011-04-26,33.6265,34.8832,33.6196, 34.3, 6710400
2011-04-25, 34.092,34.1545,33.3142,33.46, 4669000
2011-04-21,33.9753,34.3017,33.8712,34.26, 4284200
2011-04-20,32.9744, 33.912,32.9258,33.78, 5067800
2011-04-19,32.4392,32.5017,32.1544,32.46, 6125200
2011-04-18,32.5275,32.5275,31.4652,32.34, 6401000
2011-04-15,32.3621,33.3133,32.1677,32.98, 6851600
2011-04-14,  32.13,32.4425,31.6717,32.38, 6499600
2011-04-13,31.3918,32.4472,31.3848,32.35, 7127400
2011-04-12,31.0711,31.5295,30.7516,31.21, 3874700
2011-04-11,31.1081,31.4969,31.0039,31.24, 2207200
2011-04-08,31.3783,31.7116,31.0867,31.17, 2798100
2011-04-07,  31.41,31.5558,30.7364,31.16, 2939200
2011-04-06,31.6028,31.7347,31.0542,31.45, 3288000
2011-04-05,31.0704,31.5911,30.9732,31.48, 4385200
2011-04-04,31.2967,31.5328,30.8036,31.13, 2983200
2011-04-01,31.1595,31.5761,31.0901,31.34, 3092800
2011-03-31,31.1872,31.2566,30.8678,31.09, 3068500
2011-03-30,31.1017,31.3656,31.0045,31.31, 3514700
2011-03-29,30.5095,30.9817,30.2109,30.94, 3209400
2011-03-28,30.7245,31.0231,30.4675,30.53, 4169800
2011-03-25,30.5592,30.8994,30.3647,30.58, 2914400
2011-03-24,30.5525,30.6289,30.1706,30.49, 3846600
2011-03-23,29.8201, 30.445,29.6812,30.32, 5258000
2011-03-22,30.4899,30.5177,29.6845,29.99, 3381600
2011-03-21,30.2214,30.8117,30.1867,30.52, 4382300
2011-03-18,29.9519,30.3339,29.6394,29.82, 5429300
2011-03-17,29.9522,30.1953, 29.098,29.48, 6082800
2011-03-16,30.2648,30.3829,29.0637,29.39, 7049700
2011-03-15,30.1036,30.6731,29.5689,30.43, 9660600
2011-03-14,31.3136,31.5358, 30.633,31.14, 7917900
2011-03-11,31.2925,31.5911,30.4802,31.48, 6208800
2011-03-10,31.4933,31.7363,31.0489,31.16, 6788300
2011-03-09,31.7022,  31.98, 30.973,31.98, 4869700
2011-03-08,31.9478,32.0866,31.7186,31.92, 5445300
2011-03-07,32.1208,32.4957,31.5098,31.85,10355400
2011-03-04,30.0993,32.5017,30.0993,32.46,18664100
2011-03-03, 29.244,29.9522, 29.244,29.73, 6092500
2011-03-02, 28.172,28.8664,28.0262,28.79, 4721500
2011-03-01,29.1528,29.5069,28.2292,28.25, 5719800
2011-02-28, 29.463,29.6158,  28.72,29.22, 4292300
2011-02-25,28.6046,29.4447, 28.556,29.41, 6007800
2011-02-24,28.0076,28.8477,27.8965,28.57, 6228800
2011-02-23,29.5553,29.6872,27.7358,28.09, 9889700
2011-02-22,30.0415,30.3748,29.4306, 29.5, 5792900
2011-02-18,30.4514,30.7569,30.3125, 30.5, 6137600
2011-02-17, 30.125,30.5556, 29.875, 30.5, 3665300
2011-02-16,29.7848,30.2708, 29.646,30.25, 5815400
2011-02-15,31.1062,31.2521,29.6131,29.62,10243300
2011-02-14,31.2458,31.5374,31.0514, 31.1, 4865300
2011-02-11,30.3921,31.3503,30.3087,31.26, 6201700
2011-02-10,30.0084,30.5569,29.5571,30.55, 4579600
2011-02-09,30.5628,30.6739,29.9725,30.16, 5283600
2011-02-08,31.0033, 31.045,30.4339,30.67, 5221000
2011-02-07,30.1725,31.0197, 30.117,30.86, 6388700
2011-02-04,28.5446,29.9472,28.4266,29.85, 7265100
2011-02-03,28.4183,28.5919,27.9323,28.46, 4924900
2011-02-02,28.9911,29.1022,28.3453,28.63, 5551200
2011-02-01,29.2139,29.6514,29.1167, 29.2, 4736800
2011-01-31,28.6194,  29.05,28.3972,29.05, 5160000
